Player,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16
Carlos Henrique Casimiro,1.2440864585907843,-0.7548911219308365,0.06366239013996648,-0.3146470742967086,0.5771287261850901,0.22829642927845714,0.23432976300791913,-0.28087403385732973,0.19225268711362148,-0.27993848257169335,-0.273266835120934,-0.12987170774762555,-0.06021388064629587,0.0010684835960457196,0.007599230934303502,-0.05254844511465739
Carlos Martín Vigaray,-0.10354500997231111,-0.2750384367058369,0.6224212054283116,-0.09418913867629886,-0.002079575856640683,0.08488162673581966,0.2922814406961275,0.08530195030549594,-0.40495781598876335,0.23009327852070283,0.25257300419791895,-0.00975616370326507,-0.07798582372055514,0.004879118960234806,-0.013988886751374842,0.03893243051049571
Celso Borges Mora,0.5384781511995198,-0.32070528991829933,0.07458182414716659,-0.29563108555985834,0.5200075515807976,0.20771394968875334,0.17160954542920911,-0.1400770913945594,0.014173958233533993,-0.21717409155207779,-0.23924732251998349,-0.09637005757516336,-0.2265122618047611,0.004268559620739407,-0.015160074213600322,-0.020911770678291575
Charles Días Barbosa de Oliveira,0.20741811346895755,1.707302643683883,0.434485757140139,-0.42773023886798506,0.29969132538951104,0.3898184653588553,0.03333213193038361,-0.7547196711854783,0.3779717807499994,-0.15790510569691876,0.04534737614623329,-0.19743430932323516,-0.09808461127429634,-0.00523291947860301,0.020215613850290668,-0.00880104155355692
Charly Musonda Junior,0.8604606909708992,0.8444142491652925,-0.3167183249244295,0.2057926181740957,-0.7399047888126458,-1.2794013710605776,0.9410993371802433,0.8339258604522962,-0.6304936298095173,0.4106615086572549,0.16237602334068996,-0.03807486036784815,0.18467447085386152,-0.006706302636480967,0.02435522481692863,0.021837999113358177
Christian Atsu Twasam,-1.2724536404310667,0.7660992820466976,-0.6919485795015561,-0.42235411757858443,-0.08854969111421027,-0.37285676314490906,0.5896636966530243,0.13929125220546074,-0.2486215308031568,-0.19792412912995147,-0.055570351361830604,0.02032211375880804,0.044109206495321115,-0.04089154454708586,-0.012540366097289698,0.015341740720202857
Claudio Andrés Bravo Muñoz,-2.42541411002158,-1.288849842156373,-1.488989849805727,-0.42346420364204185,0.35542233110786053,0.14988317975733925,-0.36803138882558234,-0.08160225064794922,-0.10572116844152203,0.8207485304539271,-0.3004018006086664,-0.010826863867715572,-0.07857795795184787,-0.0028798339173943823,0.22047479887402313,0.01901011338766068
Cristiano Biraghi,-0.4351759902487518,-0.5412150408384186,0.43925023624779913,0.20846378230219595,-0.15666522520365075,0.10047280487295032,-0.3636452641303166,-0.02362268028700498,-0.02203239272488356,0.003484078744903859,0.22215863772551453,0.07514348460965511,-0.21138429687419444,0.1415242113152868,-0.07159482263753382,0.05878770268746002
Cristiano Piccini,1.418920903014304,-0.4677547219143615,0.25846748758216165,0.05733820176098566,-0.5302583100439089,-0.18601866049222293,0.2331215109263166,0.3215189365253496,-0.1138079286047029,0.37547542125258054,0.3036620312883736,0.25929427410520645,-0.1192487174841131,-0.138373781036832,-0.009013775268549172,0.05655177782552887
Cristiano Ronaldo dos Santos Aveiro,1.9211892457792423,3.8503639270788472,-1.4795331352453633,-0.929661675667938,0.4804181389134868,1.2642116643174208,-0.4511123115376761,0.25825768734576515,1.6100271837349605,0.4849356989733749,-0.08152762721975786,0.16958168689078446,-0.12013698952663615,0.03590284245747552,-0.004901137076294048,0.01182709709681267
